,Date,Reported_New_Cases,Hospitalizations,ICU,Deaths,Scenario,Active_Cases
11,2021-04-21,90.93099686435335,57.192838392450334,10.851127170667006,483.67727714047874,Expected,1303.0
12,2021-04-22,90.83542980545144,57.40476655761485,10.979250768075937,484.76777363956495,Expected,1307.0
13,2021-04-23,90.73756620377526,57.58181860709184,11.09910820179549,485.87065608703057,Expected,1284.0
14,2021-04-24,90.63661562453399,57.72806473227273,11.210822419626822,486.9851042158666,Expected,1282.0
15,2021-04-25,90.53210749660911,57.84709027539939,11.314582038862243,488.1103134622869,Expected,1279.0
0,2021-03-06,48.285714285714285,26.0,5.0,445.0,Historical,742.0
1,2021-03-07,50.57142857142857,25.0,5.0,445.0,Historical,735.0
2,2021-03-08,51.57142857142857,24.0,5.0,445.0,Historical,730.0
3,2021-03-09,55.57142857142857,23.0,5.0,448.0,Historical,728.0
4,2021-03-10,55.57142857142857,27.0,5.0,448.0,Historical,743.0
5,2021-03-11,57.285714285714285,27.0,4.0,449.0,Historical,765.0
6,2021-03-12,54.0,31.0,5.0,450.0,Historical,723.0
7,2021-03-13,53.714285714285715,29.0,5.0,451.0,Historical,714.0
8,2021-03-14,53.857142857142854,27.0,5.0,451.0,Historical,731.0
9,2021-03-15,54.714285714285715,25.0,5.0,451.0,Historical,744.0
10,2021-03-16,57.714285714285715,22.0,4.0,451.0,Historical,793.0
11,2021-03-17,61.714285714285715,21.0,6.0,451.0,Historical,821.0
12,2021-03-18,66.42857142857143,25.0,8.0,452.0,Historical,866.0
13,2021-03-19,69.71428571428571,21.0,8.0,453.0,Historical,866.0
14,2021-03-20,74.0,24.0,7.0,454.0,Historical,894.0
15,2021-03-21,78.71428571428571,27.0,7.0,454.0,Historical,928.0
16,2021-03-22,77.71428571428571,30.0,7.0,454.0,Historical,927.0
17,2021-03-23,76.14285714285714,33.0,7.0,457.0,Historical,937.0
18,2021-03-24,81.0,41.0,7.0,458.0,Historical,999.0
19,2021-03-25,84.42857142857143,39.0,7.0,459.0,Historical,1056.0
20,2021-03-26,88.14285714285714,40.0,7.0,462.0,Historical,1105.0
21,2021-03-27,91.14285714285714,41.0,8.0,462.0,Historical,1156.0
22,2021-03-28,94.57142857142857,42.0,8.0,462.0,Historical,1213.0
23,2021-03-29,98.85714285714286,43.0,9.0,462.0,Historical,1236.0
24,2021-03-30,104.85714285714286,42.0,7.0,463.0,Historical,1267.0
25,2021-03-31,103.71428571428571,39.0,7.0,463.0,Historical,1293.0
26,2021-04-01,105.57142857142857,42.0,9.0,463.0,Historical,1330.0
27,2021-04-02,105.42857142857143,42.0,8.0,467.0,Historical,1355.0
28,2021-04-03,104.57142857142857,42.0,7.0,467.0,Historical,1370.0
29,2021-04-04,103.42857142857143,42.0,6.0,467.0,Historical,1386.0
30,2021-04-05,102.0,43.0,5.0,467.0,Historical,1406.0
31,2021-04-06,98.57142857142857,46.0,6.0,467.0,Historical,1424.0
32,2021-04-07,99.71428571428571,50.0,7.0,470.0,Historical,1424.0
33,2021-04-08,92.71428571428571,47.0,8.0,470.0,Historical,1388.0
34,2021-04-09,93.0,51.0,9.0,471.0,Historical,1389.0
35,2021-04-10,92.42857142857143,51.0,9.0,471.0,Historical,1380.0
